field,value
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
run_status,0
model_checkpoint,/home/jetson/VirSO/best_model_2_layer.pth
model_params,256460
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,40
num_nodes,3977
num_edges,134570
num_samples,310
input_dim,102
output_dim,4
dataset_build_time_s,6.211061954498291
single_sample_latency_ms,352.433443069458
avg_latency_ms,24.798516304262222
p50_latency_ms,22.24910259246826
p95_latency_ms,34.1328501701355
total_inference_time_s,7.8097076416015625
latency_s_per_iteration,0.02519260529548891
throughput_samples_per_s,39.69418757094821
throughput_from_latency_samples_per_s,40.324993145986156
avg_total_loss,0.0977635639899921
avg_pressure_loss,0.013654747277858757
avg_vx_loss,0.02009035270180433
avg_vy_loss,0.021417004837384148
avg_vz_loss,0.01733499999728895
avg_power_w,13.849184210526316
median_power_w,15.06
peak_power_w,15.524
energy_j_total,105.09966044926645
energy_j_per_sample_est,0.34343922044546776
energy_j_per_sample_from_total,0.3390311627395692
edp_j_s,0.00851678310774004
avg_gpu_util_pct,72.52631578947368
peak_gpu_util_pct,93.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,36.51754385964912
avg_ram_used_mb,4529.3421052631575
peak_ram_used_mb,4561.0
ram_total_mb,7620.0
max_temp_c,59.406
peak_gpu_mem_mb,103.53515625
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r3/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r3/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r3/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r3/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r3/logs/tegrastats_s7_layer2_fp32_r3.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r3/logs/virso_inference_s7_layer2_fp32_r3.log
Tegrastats_time_stamps_count,38
amp_mode,off
amp_resolved_dtype,None
collab_skip,1
cuda_matmul_allow_tf32,False
cuda_mem_get_info_delta_from_after_model_load_mb,364.6953125
cuda_mem_get_info_delta_from_program_start_mb,1132.3671875
cuda_mem_get_info_peak_used_mb,4605.76171875
