field,value
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
run_status,0
model_checkpoint,/home/jetson/VirSO/best_model_2_layer.pth
model_params,256460
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,40
num_nodes,3977
num_edges,134570
num_samples,310
input_dim,102
output_dim,4
dataset_build_time_s,6.384952068328857
single_sample_latency_ms,355.20434379577637
avg_latency_ms,25.503737695755497
p50_latency_ms,22.717595100402832
p95_latency_ms,33.40173959732056
total_inference_time_s,8.032750129699707
latency_s_per_iteration,0.0259120971925797
throughput_samples_per_s,38.592013319800465
throughput_from_latency_samples_per_s,39.20993902656185
avg_total_loss,0.09776356425737182
avg_pressure_loss,0.013654747455110474
avg_vx_loss,0.02009035355501598
avg_vy_loss,0.021417004957554803
avg_vz_loss,0.01733499957669166
avg_power_w,13.550282051282052
median_power_w,14.979
peak_power_w,15.182
energy_j_total,105.66279897618297
energy_j_per_sample_est,0.3455828391394012
energy_j_per_sample_from_total,0.3408477386328483
edp_j_s,0.008813654081565755
avg_gpu_util_pct,77.23076923076923
peak_gpu_util_pct,99.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,35.427350427350426
avg_ram_used_mb,4504.153846153846
peak_ram_used_mb,4533.0
ram_total_mb,7620.0
max_temp_c,59.25
peak_gpu_mem_mb,103.53515625
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/logs/tegrastats_s7_layer2_fp32_r1.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/logs/virso_inference_s7_layer2_fp32_r1.log
Tegrastats_time_stamps_count,39
amp_mode,off
amp_resolved_dtype,None
collab_skip,1
cuda_matmul_allow_tf32,False
cuda_mem_get_info_delta_from_after_model_load_mb,376.90625
cuda_mem_get_info_delta_from_program_start_mb,1132.8359375
cuda_mem_get_info_peak_used_mb,4585.09375
