field,value
run_ts,perturb_layer2_bf16_r3
run_dir,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/inference_runs/perturb_regen_20260902_145457/perturb_layer2_bf16_r3
report_dir,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/inference_runs/perturb_regen_20260902_145457/perturb_layer2_bf16_r3/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/best_model_2_layer.pth
model_checkpoint_name,best_model_2_layer.pth
model_params,256460
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,40
num_nodes,3977
num_samples,310
input_dim,102
output_dim,4
num_layers,2
width,48
max_mode,40
k_neighbors,30
embed,1
spectral,1
spatial,1
collab_skip,1
spectral_skip,1
dataset_build_time_s,5.122186899185181
single_sample_latency_ms,216.16196632385254
avg_latency_ms,22.78478914691556
p50_latency_ms,22.10068702697754
p95_latency_ms,22.483718395233154
total_inference_time_s,7.157890796661377
inference_start_wall_s,1788333587.5503085
inference_end_wall_s,1788333594.7081993
inference_elapsed_wall_s,7.157890796661377
latency_s_per_iteration,0.023089970311810894
avg_total_loss,0.20658041041704917
avg_pressure_loss,0.018446046258172682
avg_vx_loss,0.055198695787018345
avg_vy_loss,0.05578516519838764
avg_vz_loss,0.040478400441427385
peak_gpu_mem_mb,77.87744140625
cuda_peak_alloc_mb,77.87744140625
cuda_peak_reserved_mb,88.0
cuda_mem_get_info_peak_used_mb,4099.7265625
cuda_mem_get_info_delta_from_program_start_mb,1253.265625
cuda_mem_get_info_delta_from_after_model_load_mb,487.375
cuda_mem_snapshots_json,"[{""tag"": ""program_start"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 4773.4453125, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 2846.4609375}, {""tag"": ""after_normalizers"", ""alloc_mb"": 0.0009765625, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.0009765625, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 4521.85546875, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 3098.05078125}, {""tag"": ""after_model_load"", ""alloc_mb"": 0.99169921875, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.99169921875, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 4007.5546875, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 3612.3515625}, {""tag"": ""before_peak_reset_after_model_load"", ""alloc_mb"": 9.11669921875, ""reserved_mb"": 22.0, ""max_alloc_mb"": 9.17138671875, ""max_reserved_mb"": 22.0, ""mem_get_info_free_mb"": 3826.41015625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 3793.49609375}, {""tag"": ""after_peak_reset_before_inference"", ""alloc_mb"": 9.11669921875, ""reserved_mb"": 22.0, ""max_alloc_mb"": 9.11669921875, ""max_reserved_mb"": 22.0, ""mem_get_info_free_mb"": 3826.41015625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 3793.49609375}, {""tag"": ""after_first_sample_before_delete"", ""alloc_mb"": 16.07275390625, ""reserved_mb"": 88.0, ""max_alloc_mb"": 77.87646484375, ""max_reserved_mb"": 88.0, ""mem_get_info_free_mb"": 3554.53125, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4065.375}, {""tag"": ""after_timed_loop"", ""alloc_mb"": 9.11767578125, ""reserved_mb"": 88.0, ""max_alloc_mb"": 77.87744140625, ""max_reserved_mb"": 88.0, ""mem_get_info_free_mb"": 3520.1796875, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4099.7265625}]"
